pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300c_plain_roll_00001241_05,sd300c,plain_roll,00001241,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,176.8279,125.468,467.4071,3.5235,596.4132,ok,,
sd300c_plain_roll_00001241_06,sd300c,plain_roll,00001241,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,218.51864,319.0135,497.0717,13.7892,829.8905,ok,,
sd300c_plain_roll_00001241_07,sd300c,plain_roll,00001241,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,118.716816,122.3203,466.9562,3.4092,592.7001,ok,,
sd300c_plain_roll_00001241_08,sd300c,plain_roll,00001241,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,11.3585976,134.1493,516.2226,7.054,657.4406,ok,,
sd300c_plain_roll_00001241_09,sd300c,plain_roll,00001241,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,59.7691693,123.9481,453.8762,4.5307,582.369,ok,,
sd300c_plain_roll_00001241_10,sd300c,plain_roll,00001241,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,250.109464,130.8568,450.3612,3.8703,585.1019,ok,,
sd300c_plain_roll_00001242_01,sd300c,plain_roll,00001242,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,230.077325,277.5848,619.4109,5.2011,902.2115,ok,,
sd300c_plain_roll_00001242_02,sd300c,plain_roll,00001242,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,146.812152,141.5294,521.5916,3.4448,666.5814,ok,,
sd300c_plain_roll_00001242_03,sd300c,plain_roll,00001242,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,185.782581,114.023,507.8811,2.5435,624.4625,ok,,
sd300c_plain_roll_00001242_04,sd300c,plain_roll,00001242,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,156.454694,132.6242,500.8732,4.9577,638.4728,ok,,
sd300c_plain_roll_00001242_05,sd300c,plain_roll,00001242,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,228.332371,121.0463,536.7783,2.9252,660.7634,ok,,
sd300c_plain_roll_00001242_06,sd300c,plain_roll,00001242,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,294.202867,284.4021,540.7222,6.9182,832.0891,ok,,
sd300c_plain_roll_00001242_07,sd300c,plain_roll,00001242,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,193.237705,99.5165,476.9263,2.2559,578.7128,ok,,
sd300c_plain_roll_00001242_08,sd300c,plain_roll,00001242,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,226.526353,118.2,485.5279,3.2843,607.0263,ok,,
sd300c_plain_roll_00001242_09,sd300c,plain_roll,00001242,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,236.883702,160.4915,490.68,5.8237,657.0093,ok,,
sd300c_plain_roll_00001242_10,sd300c,plain_roll,00001242,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,153.850688,95.0426,457.7871,2.4204,555.2637,ok,,
sd300c_plain_roll_00001243_01,sd300c,plain_roll,00001243,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,212.844213,404.6829,520.382,13.3279,938.4087,ok,,
sd300c_plain_roll_00001243_02,sd300c,plain_roll,00001243,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,63.0305605,159.6304,507.3119,4.3924,671.3489,ok,,
sd300c_plain_roll_00001243_03,sd300c,plain_roll,00001243,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,216.000619,134.3807,510.0247,3.4371,647.8554,ok,,
sd300c_plain_roll_00001243_04,sd300c,plain_roll,00001243,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,69.8754508,129.1151,515.9975,5.7894,650.918,ok,,
sd300c_plain_roll_00001243_05,sd300c,plain_roll,00001243,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,205.915205,139.6333,516.6827,5.4837,661.8147,ok,,
sd300c_plain_roll_00001243_06,sd300c,plain_roll,00001243,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,102.028928,392.2577,521.7983,13.2437,927.316,ok,,
sd300c_plain_roll_00001243_07,sd300c,plain_roll,00001243,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,169.312152,133.0513,484.2255,4.053,621.3513,ok,,
sd300c_plain_roll_00001243_08,sd300c,plain_roll,00001243,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,230.308491,154.6979,433.2392,3.6283,591.5787,ok,,
sd300c_plain_roll_00001243_09,sd300c,plain_roll,00001243,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,184.052457,145.5051,488.01,5.486,639.0153,ok,,
sd300c_plain_roll_00001243_10,sd300c,plain_roll,00001243,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,75.215747,135.4096,477.5316,3.8107,616.7662,ok,,
sd300c_plain_roll_00001244_01,sd300c,plain_roll,00001244,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,31.2519471,287.4369,618.8062,12.7486,919.0085,ok,,
sd300c_plain_roll_00001244_02,sd300c,plain_roll,00001244,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,82.6045535,151.4057,606.1014,4.5727,762.0937,ok,,
sd300c_plain_roll_00001244_03,sd300c,plain_roll,00001244,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,30.9327098,141.8491,622.2055,7.6935,771.7616,ok,,
sd300c_plain_roll_00001244_04,sd300c,plain_roll,00001244,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,83.4628605,173.0201,545.827,7.076,725.937,ok,,
sd300c_plain_roll_00001244_05,sd300c,plain_roll,00001244,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,28.4544083,104.6126,571.3359,3.4779,679.4404,ok,,
sd300c_plain_roll_00001244_06,sd300c,plain_roll,00001244,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,277.1619,638.4839,11.5518,927.2125,ok,,
sd300c_plain_roll_00001244_07,sd300c,plain_roll,00001244,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,104.518127,141.6326,615.0727,4.5545,761.2745,ok,,
sd300c_plain_roll_00001244_08,sd300c,plain_roll,00001244,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,41.5774649,153.2347,697.153,8.9671,859.3689,ok,,
sd300c_plain_roll_00001244_09,sd300c,plain_roll,00001244,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,45.0894819,181.2846,611.6863,6.1568,799.1422,ok,,
sd300c_plain_roll_00001244_10,sd300c,plain_roll,00001244,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,80.7029332,100.1668,547.8461,1.8826,649.9123,ok,,
sd300c_plain_roll_00001245_01,sd300c,plain_roll,00001245,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,127.955314,346.5535,581.3967,13.0987,941.0643,ok,,
sd300c_plain_roll_00001245_02,sd300c,plain_roll,00001245,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,127.056596,132.5849,636.2902,2.6516,771.5403,ok,,
sd300c_plain_roll_00001245_03,sd300c,plain_roll,00001245,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,50.8035904,111.6938,689.8536,2.3912,803.9519,ok,,
sd300c_plain_roll_00001245_04,sd300c,plain_roll,00001245,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,106.986294,149.6098,676.502,4.1442,830.2718,ok,,
sd300c_plain_roll_00001245_05,sd300c,plain_roll,00001245,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,46.3141659,91.1285,631.7944,1.5262,724.4629,ok,,
sd300c_plain_roll_00001245_06,sd300c,plain_roll,00001245,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,98.0510096,314.026,582.9606,12.8323,909.8345,ok,,
sd300c_plain_roll_00001245_07,sd300c,plain_roll,00001245,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,99.1406037,127.9091,602.567,3.2604,733.7504,ok,,
sd300c_plain_roll_00001245_08,sd300c,plain_roll,00001245,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,177.702541,149.5136,577.5298,3.022,730.08,ok,,
sd300c_plain_roll_00001245_09,sd300c,plain_roll,00001245,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,118.894195,145.712,588.419,4.249,738.394,ok,,
sd300c_plain_roll_00001245_10,sd300c,plain_roll,00001245,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,86.5787045,92.0636,562.5127,1.495,656.0851,ok,,
sd300c_plain_roll_00001246_01,sd300c,plain_roll,00001246,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,437.192,576.6312,14.3903,1028.2321,ok,,
sd300c_plain_roll_00001246_02,sd300c,plain_roll,00001246,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,7.09924147,246.4137,622.6719,13.1285,882.2304,ok,,
sd300c_plain_roll_00001246_03,sd300c,plain_roll,00001246,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,20.0756495,176.1775,619.139,7.8845,803.2154,ok,,
sd300c_plain_roll_00001246_04,sd300c,plain_roll,00001246,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,1.26614807,186.6291,577.1205,6.5725,770.3354,ok,,
sd300c_plain_roll_00001246_05,sd300c,plain_roll,00001246,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,81.4663384,147.7206,529.9446,4.211,681.8897,ok,,
sd300c_plain_roll_00001246_06,sd300c,plain_roll,00001246,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,1.34314905,418.5789,662.7801,2.86,1084.2373,ok,,
sd300c_plain_roll_00001246_07,sd300c,plain_roll,00001246,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,126.498718,145.5175,522.1124,3.254,670.9016,ok,,
sd300c_plain_roll_00001246_08,sd300c,plain_roll,00001246,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,1.24135786,159.0289,540.102,7.6964,706.8413,ok,,
sd300c_plain_roll_00001246_09,sd300c,plain_roll,00001246,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,142.5032,559.3378,11.7078,713.5635,ok,,
sd300c_plain_roll_00001246_10,sd300c,plain_roll,00001246,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,0,93.9057,571.5868,2.6174,668.1261,ok,,
sd300c_plain_roll_00001247_01,sd300c,plain_roll,00001247,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,21.121984,253.4538,485.6296,5.9014,745.0063,ok,,
sd300c_plain_roll_00001247_02,sd300c,plain_roll,00001247,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,102.29576,118.0804,444.1406,2.7596,564.9936,ok,,
sd300c_plain_roll_00001247_03,sd300c,plain_roll,00001247,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,93.4199051,97.9186,500.9178,2.7137,601.5643,ok,,
sd300c_plain_roll_00001247_04,sd300c,plain_roll,00001247,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,154.19352,113.2627,426.4774,5.195,544.9479,ok,,
sd300c_plain_roll_00001247_05,sd300c,plain_roll,00001247,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,161.302099,97.9606,424.9192,2.4151,525.3085,ok,,
sd300c_plain_roll_00001247_06,sd300c,plain_roll,00001247,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,136.52333,269.6754,513.0174,9.5444,792.2544,ok,,
sd300c_plain_roll_00001247_07,sd300c,plain_roll,00001247,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,154.089568,109.1246,456.1675,2.3179,567.6249,ok,,
sd300c_plain_roll_00001247_08,sd300c,plain_roll,00001247,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,123.219952,104.6291,442.5847,2.4759,549.704,ok,,
sd300c_plain_roll_00001247_09,sd300c,plain_roll,00001247,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,153.725884,131.7732,455.6574,4.3384,591.7839,ok,,
sd300c_plain_roll_00001247_10,sd300c,plain_roll,00001247,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,58.1910975,84.749,429.821,2.8808,517.465,ok,,
sd300c_plain_roll_00001248_01,sd300c,plain_roll,00001248,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,141.044406,371.1274,409.3316,12.4393,792.9136,ok,,
sd300c_plain_roll_00001248_02,sd300c,plain_roll,00001248,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,80.9218984,157.8704,446.2455,5.6465,609.7789,ok,,
sd300c_plain_roll_00001248_03,sd300c,plain_roll,00001248,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,30.9193741,168.8221,450.2673,12.5699,631.6744,ok,,
sd300c_plain_roll_00001248_04,sd300c,plain_roll,00001248,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,61.5966686,123.4015,448.6883,5.5528,577.6593,ok,,
sd300c_plain_roll_00001248_05,sd300c,plain_roll,00001248,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,3.48314235,151.7897,399.8883,10.132,561.8486,ok,,
sd300c_plain_roll_00001248_06,sd300c,plain_roll,00001248,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,32.6315304,548.3502,434.6724,13.2306,996.2721,ok,,
sd300c_plain_roll_00001248_07,sd300c,plain_roll,00001248,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,75.1044729,135.7732,425.9757,5.5743,567.3375,ok,,
sd300c_plain_roll_00001248_08,sd300c,plain_roll,00001248,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,24.6408869,115.4102,420.2569,5.3406,541.0217,ok,,
sd300c_plain_roll_00001248_09,sd300c,plain_roll,00001248,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,65.8762439,118.077,443.3825,4.9623,566.4393,ok,,
sd300c_plain_roll_00001248_10,sd300c,plain_roll,00001248,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,1.87849743,96.0519,475.393,3.6472,575.1075,ok,,
sd300c_plain_roll_00001249_01,sd300c,plain_roll,00001249,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,50.6090684,255.318,538.8183,12.2789,806.4316,ok,,
sd300c_plain_roll_00001249_02,sd300c,plain_roll,00001249,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,197.067132,115.938,468.5131,4.1935,588.6658,ok,,
sd300c_plain_roll_00001249_03,sd300c,plain_roll,00001249,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,168.350395,142.1137,453.7815,4.0789,599.9889,ok,,
sd300c_plain_roll_00001249_04,sd300c,plain_roll,00001249,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,95.3874974,158.1266,472.948,6.8276,637.9158,ok,,
sd300c_plain_roll_00001249_05,sd300c,plain_roll,00001249,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,135.490266,132.9103,452.8154,4.1928,589.9351,ok,,
sd300c_plain_roll_00001249_06,sd300c,plain_roll,00001249,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,127.238216,285.3021,519.2767,12.563,817.1592,ok,,
sd300c_plain_roll_00001249_07,sd300c,plain_roll,00001249,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,88.8485039,136.6419,450.7165,3.968,591.3455,ok,,
sd300c_plain_roll_00001249_08,sd300c,plain_roll,00001249,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,73.4372292,144.5158,461.2926,4.793,610.6164,ok,,
sd300c_plain_roll_00001249_09,sd300c,plain_roll,00001249,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,91.8591855,136.0357,459.8146,5.0134,600.8775,ok,,
sd300c_plain_roll_00001249_10,sd300c,plain_roll,00001249,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,42b157f7a741f9c0cd0810df5384ca0edd29323cbb6a0f2d0034683012cd5044,115.026416,107.9995,442.4153,2.6289,553.0575,ok,,
