pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300b_plain_self_00001002_10,sd300b,plain_self,00001002,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,385.179522,72.4327,74.0357,3.3526,149.8381,ok,,
sd300b_plain_self_00001003_01,sd300b,plain_self,00001003,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1049.71107,123.8899,115.1154,14.5418,253.5662,ok,,
sd300b_plain_self_00001003_02,sd300b,plain_self,00001003,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,350.204178,48.5067,50.2521,2.8543,101.6289,ok,,
sd300b_plain_self_00001003_03,sd300b,plain_self,00001003,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,699.957622,61.7461,60.9826,7.6499,130.3958,ok,,
sd300b_plain_self_00001003_04,sd300b,plain_self,00001003,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,583.37314,59.0289,51.4798,6.3829,116.9086,ok,,
sd300b_plain_self_00001003_05,sd300b,plain_self,00001003,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,676.640726,58.4044,55.7615,6.8646,121.0464,ok,,
sd300b_plain_self_00001003_06,sd300b,plain_self,00001003,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1177.954,142.4747,143.6824,17.5577,303.7317,ok,,
sd300b_plain_self_00001003_07,sd300b,plain_self,00001003,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,385.179522,49.0988,47.8746,3.3356,100.3256,ok,,
sd300b_plain_self_00001003_08,sd300b,plain_self,00001003,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,560.056244,41.9279,41.3222,5.7625,89.0289,ok,,
sd300b_plain_self_00001003_09,sd300b,plain_self,00001003,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,653.323829,60.3364,58.8408,7.0461,126.24,ok,,
sd300b_plain_self_00001003_10,sd300b,plain_self,00001003,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,525.0809,44.121,44.5987,5.5155,94.25,ok,,
sd300b_plain_self_00001004_01,sd300b,plain_self,00001004,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1154.24638,193.5206,185.3204,18.2607,397.1185,ok,,
sd300b_plain_self_00001004_02,sd300b,plain_self,00001004,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,431.813315,54.5939,51.5808,3.6714,109.8644,ok,,
sd300b_plain_self_00001004_03,sd300b,plain_self,00001004,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,548.397796,66.0629,66.2616,5.682,138.0229,ok,,
sd300b_plain_self_00001004_04,sd300b,plain_self,00001004,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,478.447107,52.7876,52.4413,4.7521,109.9977,ok,,
sd300b_plain_self_00001004_05,sd300b,plain_self,00001004,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,350.204178,46.9044,48.9259,2.7549,98.6023,ok,,
sd300b_plain_self_00001004_06,sd300b,plain_self,00001004,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1177.954,162.615,165.5453,20.4087,348.5875,ok,,
